timestamps,Fz,F3,C4,Cz,Pz,P3,O2,O1,Marker
15116.121,-16927.178,-14781.097,-11374.468,-16003.156,-329.018,-16707.639,-8716.442,-6127.552,0
15116.121,-16922.930,-14775.174,-11368.946,-15995.847,-327.542,-16701.045,-8713.962,-6124.959,0
15116.121,-16926.977,-14778.571,-11372.344,-16001.479,-328.481,-16703.213,-8713.761,-6123.640,0
15116.122,-16932.811,-14784.248,-11377.977,-16010.577,-328.593,-16707.660,-8712.844,-6120.601,0
15116.122,-16936.633,-14788.294,-11382.090,-16014.578,-329.956,-16709.762,-8714.342,-6120.690,0
15116.180,-16929.881,-14783.265,-11376.479,-16006.621,-330.940,-16706.051,-8715.079,-6121.629,0
15116.180,-16921.701,-14774.883,-11369.662,-15996.339,-327.498,-16697.670,-8709.268,-6114.990,0
15116.180,-16928.809,-14781.991,-11377.284,-16002.374,-328.258,-16702.252,-8713.090,-6120.444,0
15116.180,-16940.387,-14793.391,-11387.074,-16014.443,-330.962,-16710.990,-8716.420,-6121.182,0
15116.180,-16940.230,-14793.815,-11386.806,-16016.902,-331.074,-16712.086,-8715.214,-6118.142,0
15116.181,-16932.094,-14785.478,-11379.005,-16007.202,-329.554,-16705.693,-8711.860,-6117.315,0
15116.181,-16928.965,-14781.633,-11374.959,-16001.658,-328.548,-16700.195,-8712.620,-6117.784,0
15116.181,-16929.391,-14780.583,-11377.262,-16006.174,-325.955,-16700.262,-8713.403,-6118.946,0
15116.181,-16935.514,-14788.450,-11382.380,-16015.896,-326.403,-16707.393,-8712.800,-6119.818,0
15116.181,-16939.158,-14792.966,-11385.800,-16020.702,-328.191,-16712.221,-8715.816,-6123.953,0
15116.182,-16933.213,-14785.902,-11381.084,-16012.611,-326.648,-16706.230,-8715.191,-6125.473,0
15116.182,-16926.842,-14778.214,-11374.579,-16002.754,-320.636,-16695.881,-8708.038,-6115.817,0
15116.182,-16931.133,-14783.802,-11378.446,-16007.895,-321.172,-16701.201,-8712.106,-6120.042,0
15116.182,-16934.955,-14789.390,-11383.117,-16016.165,-322.983,-16710.521,-8717.225,-6129.005,0
15116.182,-16934.955,-14790.462,-11385.777,-16019.897,-325.017,-16715.238,-8719.125,-6133.118,0
15116.240,-16926.104,-14781.119,-11378.804,-16010.688,-324.637,-16708.912,-8715.638,-6128.536,0
15116.240,-16918.594,-14772.290,-11372.702,-16001.636,-323.497,-16701.111,-8712.620,-6125.853,0
15116.240,-16921.879,-14774.928,-11375.049,-16005.012,-323.340,-16702.363,-8710.363,-6124.602,0
15116.240,-16930.373,-14785.857,-11381.776,-16015.740,-324.860,-16709.471,-8709.223,-6123.193,0
15116.240,-16929.859,-14786.662,-11382.983,-16018.713,-325.084,-16709.852,-8708.284,-6120.064,0
15116.240,-16922.572,-14777.118,-11376.523,-16010.019,-324.525,-16701.000,-8704.932,-6116.152,0
15116.240,-16914.750,-14766.322,-11369.886,-15999.223,-320.479,-16691.590,-8703.166,-6114.007,0
15116.240,-16917.029,-14769.071,-11371.674,-16003.312,-320.077,-16695.076,-8703.747,-6116.264,0
15116.240,-16924.049,-14777.432,-11378.110,-16014.176,-322.625,-16704.756,-8705.982,-6119.103,0
15116.240,-16926.484,-14780.807,-11380.771,-16018.087,-324.547,-16709.203,-8707.927,-6120.511,0
15116.241,-16922.506,-14775.979,-11375.942,-16009.370,-325.106,-16704.621,-8707.904,-6120.757,0
15116.241,-16920.539,-14773.431,-11372.836,-16003.268,-325.888,-16701.559,-8708.262,-6120.936,0
15116.241,-16920.762,-14774.548,-11373.707,-16005.570,-324.301,-16702.609,-8707.323,-6118.209,0
15116.241,-16926.574,-14781.477,-11379.631,-16014.422,-324.905,-16708.242,-8705.982,-6115.795,0
15116.241,-16932.252,-14786.998,-11386.135,-16019.741,-326.090,-16712.041,-8707.771,-6118.812,0
15116.299,-16928.631,-14782.572,-11382.425,-16012.029,-325.307,-16708.086,-8710.564,-6125.093,0
15116.299,-16922.326,-14777.141,-11376.479,-16001.859,-323.474,-16702.475,-8712.688,-6125.540,0
15116.300,-16922.797,-14777.432,-11379.027,-16005.593,-324.167,-16706.521,-8714.028,-6124.870,0
15116.300,-16927.490,-14782.527,-11385.330,-16015.852,-325.196,-16714.857,-8714.118,-6126.435,0
15116.300,-16929.412,-14784.718,-11390.024,-16020.635,-328.772,-16719.932,-8717.985,-6130.614,0
15116.300,-16923.646,-14778.861,-11385.241,-16010.756,-326.805,-16712.801,-8713.738,-6126.658,0
15116.300,-16920.428,-14775.151,-11380.569,-16002.709,-324.793,-16704.777,-8709.849,-6118.879,0
15116.301,-16922.037,-14776.627,-11381.508,-16004.944,-323.318,-16705.895,-8709.380,-6119.438,0
15116.301,-16928.361,-14782.438,-11388.035,-16015.405,-325.441,-16712.197,-8709.670,-6120.265,0
15116.301,-16929.391,-14783.020,-11389.421,-16018.713,-327.587,-16714.611,-8710.967,-6121.785,0
15116.301,-16920.963,-14775.353,-11382.312,-16009.348,-326.380,-16707.281,-8708.262,-6118.768,0
15116.301,-16913.588,-14767.127,-11375.496,-15998.977,-323.676,-16699.682,-8706.295,-6114.901,0
15116.302,-16915.666,-14769.071,-11376.681,-16002.329,-322.625,-16701.916,-8706.831,-6115.527,0
15116.302,-16925.322,-14779.510,-11384.437,-16014.287,-325.710,-16711.506,-8708.955,-6118.768,0
15116.302,-16931.133,-14786.148,-11387.945,-16020.076,-328.437,-16715.350,-8710.631,-6121.249,0
15116.359,-16927.355,-14782.527,-11383.096,-16011.873,-328.705,-16711.236,-8712.017,-6123.461,0
15116.359,-16922.193,-14777.654,-11375.719,-16000.854,-326.760,-16704.979,-8715.079,-6128.647,0
15116.359,-16926.328,-14783.623,-11378.424,-16004.475,-324.480,-16706.477,-8713.917,-6127.552,0
15116.360,-16932.475,-14789.501,-11384.839,-16013.080,-323.966,-16712.557,-8715.146,-6126.099,0
15116.360,-16935.715,-14792.206,-11388.325,-16017.797,-325.821,-16716.379,-8717.382,-6128.155,0
15116.360,-16931.805,-14787.668,-11384.727,-16010.264,-325.866,-16712.311,-8720.399,-6131.642,0
15116.360,-16928.160,-14782.349,-11380.793,-16002.262,-325.687,-16708.756,-8723.438,-6135.487,0
15116.361,-16930.484,-14784.494,-11383.162,-16007.001,-326.023,-16714.410,-8725.205,-6139.376,0
15116.361,-16935.381,-14791.580,-11388.526,-16015.494,-327.207,-16720.781,-8725.540,-6140.829,0
15116.361,-16937.951,-14796.542,-11390.494,-16018.444,-328.101,-16723.508,-8723.707,-6140.226,0
15116.361,-16934.285,-14792.317,-11385.465,-16009.884,-327.162,-16717.295,-8719.080,-6134.995,0
15116.361,-16927.244,-14783.242,-11379.541,-15999.244,-323.385,-16707.951,-8716.040,-6131.374,0
15116.361,-16932.207,-14786.640,-11385.644,-16007.381,-326.201,-16713.227,-8720.779,-6136.716,0
15116.362,-16935.492,-14787.378,-11388.795,-16015.740,-325.687,-16718.211,-8718.432,-6135.464,0
15116.362,-16936.990,-14787.624,-11390.092,-16020.390,-325.821,-16719.418,-8714.163,-6130.726,0
15116.419,-16933.682,-14784.494,-11386.313,-16014.645,-326.157,-16714.680,-8709.782,-6126.747,0
15116.419,-16927.512,-14774.436,-11379.385,-16005.012,-325.151,-16707.549,-8705.804,-6123.819,0
15116.419,-16928.184,-14772.224,-11381.218,-16009.235,-326.581,-16710.053,-8705.490,-6124.512,0
15116.420,-16929.033,-14773.811,-11385.330,-16017.752,-328.884,-16716.221,-8706.921,-6124.289,0
15116.420,-16931.604,-14782.371,-11386.851,-16019.651,-330.046,-16719.352,-8711.056,-6128.536,0
15116.420,-16931.201,-14786.953,-11382.938,-16012.544,-328.995,-16713.965,-8710.251,-6127.574,0
15116.420,-16925.902,-14778.750,-11377.574,-16004.497,-329.219,-16707.281,-8709.201,-6124.311,0
15116.420,-16925.277,-14777.141,-11377.552,-16006.531,-328.548,-16707.684,-8707.167,-6121.428,0
15116.420,-16929.725,-14786.036,-11381.754,-16015.695,-330.403,-16714.725,-8708.218,-6123.104,0
15116.420,-16932.654,-14793.145,-11384.324,-16018.869,-331.588,-16717.115,-8709.581,-6123.506,0
15116.420,-16930.082,-14793.972,-11380.860,-16012.454,-332.840,-16712.086,-8711.458,-6125.004,0
15116.420,-16925.658,-14790.641,-11375.652,-16004.564,-331.141,-16706.164,-8711.794,-6126.636,0
15116.420,-16925.992,-14789.836,-11376.591,-16007.604,-329.442,-16709.023,-8711.883,-6129.653,0
15116.421,-16930.262,-14795.514,-11380.637,-16015.517,-330.091,-16716.623,-8711.749,-6128.513,0
15116.421,-16932.273,-14798.330,-11383.297,-16019.540,-332.683,-16720.312,-8713.537,-6130.614,0
15116.480,-16926.932,-14791.848,-11378.915,-16010.733,-333.175,-16715.283,-8715.750,-6133.319,0
15116.480,-16920.182,-14785.165,-11372.680,-16001.435,-331.298,-16710.611,-8716.845,-6133.855,0
15116.480,-16922.617,-14788.384,-11375.607,-16005.190,-331.387,-16715.328,-8719.505,-6137.342,0
15116.480,-16930.484,-14796.653,-11380.815,-16014.802,-331.409,-16721.250,-8719.550,-6136.716,0
15116.480,-16935.156,-14803.828,-11382.782,-16020.322,-333.846,-16724.492,-8718.410,-6136.984,0
15116.481,-16928.586,-14797.995,-11374.445,-16012.477,-335.142,-16721.162,-8717.717,-6138.482,0
15116.481,-16920.674,-14787.132,-11366.532,-16002.664,-333.421,-16713.852,-8718.499,-6138.772,0
15116.481,-16923.064,-14788.271,-11368.812,-16005.593,-333.756,-16715.686,-8721.517,-6140.739,0
15116.481,-16929.301,-14797.279,-11375.049,-16015.271,-337.109,-16723.285,-8722.075,-6141.388,0
15116.481,-16931.334,-14802.152,-11378.469,-16019.473,-338.942,-16726.615,-8722.880,-6141.388,0
15116.481,-16925.389,-14793.815,-11374.400,-16011.024,-336.640,-16720.357,-8721.964,-6138.706,0
15116.482,-16921.076,-14786.707,-11371.539,-16003.559,-334.047,-16714.121,-8721.360,-6137.454,0
15116.482,-16922.752,-14787.825,-11373.707,-16006.509,-332.125,-16714.992,-8720.823,-6135.040,0
15116.482,-16929.926,-14799.626,-11379.698,-16016.098,-333.823,-16721.586,-8721.226,-6134.749,0
15116.482,-16934.219,-14804.544,-11383.609,-16020.814,-336.483,-16725.342,-8722.701,-6135.912,0
15116.540,-16924.205,-14789.390,-11376.568,-16010.130,-333.756,-16718.346,-8721.182,-6136.269,0
15116.540,-16915.934,-14778.102,-11368.410,-16000.139,-331.253,-16711.148,-8718.544,-6134.637,0
15116.540,-16919.064,-14780.784,-11370.310,-16004.430,-331.163,-16712.488,-8718.432,-6134.660,0
15116.540,-16928.340,-14790.016,-11379.296,-16017.260,-333.756,-16721.943,-8719.371,-6137.007,0
15116.540,-16929.637,-14793.994,-11380.547,-16020.188,-331.946,-16723.061,-8713.022,-6131.732,0
15116.541,-16923.221,-14789.971,-11372.947,-16011.270,-328.258,-16715.908,-8706.385,-6126.188,0
15116.541,-16918.504,-14786.260,-11367.940,-16002.933,-325.687,-16708.867,-8703.412,-6124.400,0
15116.541,-16921.434,-14790.104,-11369.572,-16007.023,-326.000,-16712.668,-8702.741,-6125.071,0
15116.541,-16928.652,-14796.989,-11374.602,-16016.366,-327.364,-16720.559,-8703.434,-6126.680,0
15116.541,-16933.771,-14800.409,-11381.263,-16024.011,-332.125,-16727.777,-8707.882,-6131.575,0
15116.541,-16925.188,-14791.133,-11373.216,-16014.153,-328.392,-16718.346,-8703.591,-6128.223,0
15116.542,-16922.059,-14785.634,-11368.745,-16007.135,-327.051,-16712.332,-8702.339,-6127.775,0
15116.542,-16923.869,-14785.522,-11371.696,-16011.382,-326.939,-16715.014,-8702.897,-6127.217,0
15116.542,-16925.680,-14786.729,-11375.719,-16019.160,-328.124,-16719.016,-8702.741,-6125.205,0
15116.542,-16927.244,-14789.367,-11377.642,-16022.804,-329.845,-16721.541,-8704.373,-6125.652,0
15116.600,-16920.314,-14781.477,-11369.908,-16012.768,-326.581,-16712.488,-8703.568,-6123.529,0
15116.600,-16912.873,-14772.357,-11363.984,-16002.150,-324.637,-16704.219,-8704.261,-6121.606,0
15116.600,-16913.252,-14772.224,-11367.896,-16004.854,-325.106,-16704.576,-8705.624,-6121.383,0
15116.600,-16919.869,-14779.688,-11375.339,-16014.712,-328.325,-16712.668,-8708.575,-6123.506,0
15116.600,-16922.439,-14782.170,-11377.529,-16017.685,-330.493,-16716.803,-8709.938,-6125.138,0
15116.600,-16919.221,-14779.220,-11373.327,-16009.728,-329.219,-16711.416,-8707.681,-6123.730,0
15116.601,-16914.324,-14774.369,-11368.410,-16000.631,-327.162,-16705.447,-8707.457,-6124.847,0
15116.601,-16918.170,-14779.644,-11371.003,-16004.542,-326.760,-16708.621,-8707.703,-6125.920,0
15116.601,-16924.049,-14790.641,-11374.602,-16014.020,-326.514,-16713.539,-8705.423,-6123.573,0
15116.601,-16929.145,-14797.883,-11378.535,-16020.367,-326.984,-16715.193,-8699.500,-6117.270,0
15116.601,-16925.143,-14792.272,-11372.165,-16011.851,-324.927,-16707.930,-8692.839,-6111.168,0
15116.601,-16921.992,-14784.517,-11367.203,-16003.022,-323.698,-16701.715,-8695.544,-6113.895,0
15116.602,-16925.926,-14785.612,-11370.489,-16006.084,-322.983,-16703.213,-8699.389,-6120.824,0
15116.602,-16932.139,-14792.184,-11376.502,-16015.673,-325.330,-16711.305,-8703.121,-6125.026,0
15116.602,-16933.369,-14796.430,-11377.396,-16019.384,-327.431,-16716.646,-8703.412,-6125.406,0
15116.660,-16927.268,-14791.021,-11371.025,-16009.370,-325.397,-16709.695,-8700.438,-6121.897,0
15116.660,-16923.848,-14790.418,-11366.957,-16000.988,-325.821,-16706.521,-8701.355,-6124.021,0
15116.660,-16925.992,-14792.496,-11369.192,-16004.006,-327.721,-16710.902,-8702.696,-6126.747,0
15116.660,-16929.256,-14793.189,-11373.126,-16011.918,-327.744,-16715.283,-8700.305,-6123.372,0
15116.661,-16931.760,-14792.385,-11375.094,-16016.098,-328.615,-16717.986,-8699.009,-6120.869,0
15116.661,-16927.311,-14785.344,-11370.354,-16009.057,-328.079,-16711.885,-8697.332,-6119.237,0
15116.661,-16923.578,-14779.666,-11365.103,-16001.882,-325.978,-16704.711,-8697.242,-6119.036,0
15116.661,-16924.719,-14781.410,-11368.075,-16004.989,-323.921,-16706.207,-8697.287,-6117.829,0
15116.661,-16931.066,-14789.031,-11375.764,-16014.153,-325.397,-16713.002,-8698.808,-6119.863,0
15116.661,-16936.967,-14795.201,-11380.368,-16019.183,-328.168,-16717.139,-8702.048,-6121.808,0
15116.661,-16930.709,-14787.780,-11374.893,-16010.465,-326.984,-16709.918,-8701.981,-6120.131,0
15116.661,-16926.619,-14782.349,-11371.473,-16002.955,-326.939,-16702.945,-8703.031,-6119.081,0
15116.661,-16930.195,-14787.109,-11376.166,-16006.800,-328.034,-16705.648,-8704.753,-6120.020,0
15116.661,-16934.822,-14795.022,-11379.966,-16014.645,-328.414,-16711.393,-8705.021,-6119.438,0
15116.661,-16937.883,-14799.962,-11382.536,-16019.183,-329.822,-16714.656,-8704.708,-6120.265,0
15116.719,-16930.686,-14789.993,-11377.149,-16010.577,-327.766,-16707.906,-8703.188,-6119.841,0
15116.720,-16924.652,-14782.192,-11369.818,-16001.077,-325.799,-16701.715,-8703.232,-6120.645,0
15116.720,-16929.949,-14787.892,-11372.813,-16006.531,-326.447,-16705.648,-8701.333,-6121.808,0
15116.720,-16935.627,-14793.994,-11377.642,-16016.098,-326.984,-16711.863,-8700.126,-6122.813,0
15116.720,-16937.279,-14796.207,-11379.317,-16020.971,-326.447,-16714.656,-8699.030,-6122.076,0
15116.720,-16934.396,-14793.726,-11373.082,-16013.975,-324.234,-16707.930,-8696.304,-6116.644,0
15116.720,-16931.066,-14790.149,-11368.142,-16006.308,-324.369,-16703.436,-8699.210,-6120.377,0
15116.720,-16933.771,-14792.876,-11370.913,-16009.795,-324.212,-16706.723,-8702.473,-6124.780,0
15116.720,-16940.275,-14799.447,-11378.647,-16018.400,-325.240,-16713.650,-8705.088,-6127.217,0
15116.720,-16943.896,-14804.432,-11381.307,-16020.546,-325.821,-16715.752,-8703.367,-6127.038,0
15116.720,-16941.461,-14802.912,-11376.077,-16011.203,-324.972,-16709.717,-8699.835,-6124.691,0
15116.720,-16940.074,-14800.677,-11371.271,-16003.604,-323.944,-16703.436,-8698.338,-6121.919,0
15116.720,-16943.830,-14803.896,-11375.295,-16007.001,-323.474,-16704.889,-8700.350,-6123.328,0
15116.721,-16951.920,-14812.725,-11383.609,-16015.785,-323.676,-16710.588,-8701.602,-6125.361,0
15116.721,-16960.258,-14822.246,-11387.477,-16020.926,-325.821,-16713.629,-8702.025,-6126.166,0
15116.779,-16961.777,-14824.660,-11382.291,-16014.488,-326.693,-16709.717,-8703.144,-6126.725,0
15116.779,-16961.285,-14823.453,-11377.529,-16006.397,-325.173,-16703.480,-8704.641,-6126.859,0
15116.779,-16966.852,-14827.521,-11382.045,-16011.404,-324.927,-16704.621,-8704.999,-6126.032,0
15116.779,-16973.602,-14836.574,-11387.923,-16020.501,-325.441,-16709.695,-8703.054,-6122.791,0
15116.780,-16976.799,-14842.050,-11390.359,-16023.787,-324.816,-16710.969,-8700.171,-6119.125,0
15116.780,-16970.896,-14836.775,-11384.459,-16014.779,-322.066,-16704.555,-8697.265,-6116.376,0
15116.780,-16966.516,-14830.539,-11379.027,-16006.330,-320.435,-16698.250,-8694.807,-6114.901,0
15116.780,-16970.584,-14834.495,-11382.604,-16011.091,-320.859,-16700.754,-8693.912,-6115.415,0
15116.780,-16974.451,-14837.915,-11388.013,-16019.294,-320.390,-16705.113,-8693.957,-6115.750,0
15116.780,-16973.355,-14835.591,-11391.075,-16024.547,-322.424,-16708.957,-8698.226,-6120.176,0
15116.780,-16966.762,-14832.059,-11384.570,-16018.177,-322.960,-16705.492,-8697.891,-6120.712,0
15116.780,-16962.449,-14830.584,-11379.251,-16009.906,-323.072,-16699.748,-8695.856,-6118.321,0
15116.780,-16964.594,-14837.915,-11381.620,-16012.388,-323.899,-16703.102,-8698.315,-6120.511,0
15116.780,-16966.605,-14837.938,-11385.219,-16019.138,-324.391,-16710.902,-8698.852,-6120.958,0
15116.780,-16966.986,-14835.031,-11387.230,-16021.261,-325.240,-16714.881,-8700.395,-6121.919,0
15116.840,-16965.354,-14831.857,-11382.895,-16015.047,-326.537,-16712.266,-8703.076,-6125.228,0
15116.840,-16958.469,-14823.878,-11374.624,-16005.146,-323.989,-16703.994,-8702.406,-6126.054,0
15116.840,-16958.000,-14826.292,-11374.735,-16006.732,-321.552,-16702.453,-8701.914,-6124.266,0
15116.840,-16965.891,-14833.758,-11382.201,-16017.438,-323.854,-16709.002,-8701.222,-6123.082,0
15116.840,-16965.510,-14832.662,-11383.229,-16021.619,-324.547,-16712.109,-8699.231,-6121.763,0
15116.841,-16958.023,-14829.533,-11376.948,-16014.176,-323.676,-16706.855,-8698.562,-6122.612,0
15116.841,-16948.367,-14822.067,-11370.198,-16004.430,-322.536,-16699.682,-8697.757,-6121.830,0
15116.841,-16949.127,-14820.815,-11373.663,-16008.744,-323.609,-16703.549,-8699.500,-6124.199,0
15116.841,-16957.352,-14829.421,-11381.866,-16019.809,-326.514,-16712.311,-8701.803,-6127.306,0
15116.841,-16961.443,-14838.250,-11384.615,-16025.396,-328.012,-16715.662,-8700.998,-6126.881,0
15116.841,-16954.625,-14828.438,-11376.904,-16016.634,-324.726,-16708.420,-8694.985,-6121.897,0
15116.842,-16946.109,-14811.965,-11370.489,-16006.174,-320.301,-16698.318,-8692.325,-6118.209,0
15116.842,-16949.932,-14809.148,-11375.965,-16011.694,-321.373,-16699.973,-8694.694,-6119.036,0
15116.842,-16955.273,-14815.250,-11380.748,-16020.747,-323.050,-16704.330,-8694.493,-6117.650,0
15116.842,-16957.799,-14819.386,-11383.006,-16024.346,-324.458,-16706.297,-8695.521,-6117.091,0
15116.900,-16952.100,-14811.540,-11378.894,-16016.366,-325.151,-16702.027,-8697.868,-6118.969,0
15116.900,-16947.338,-14807.584,-11373.104,-16006.375,-323.072,-16696.395,-8699.299,-6120.086,0
15116.900,-16951.652,-14812.814,-11376.188,-16009.728,-322.782,-16699.502,-8700.707,-6121.115,0
15116.900,-16957.084,-14818.782,-11383.297,-16018.512,-324.659,-16708.176,-8703.814,-6124.199,0
15116.901,-16959.564,-14823.118,-11387.186,-16023.071,-326.246,-16711.885,-8704.641,-6125.048,0
15116.901,-16955.006,-14819.967,-11383.051,-16016.075,-325.397,-16706.609,-8704.484,-6124.021,0
15116.901,-16947.518,-14812.277,-11375.898,-16004.766,-321.776,-16698.787,-8703.367,-6122.836,0
15116.901,-16951.764,-14819.452,-11381.396,-16009.683,-322.692,-16705.180,-8709.201,-6129.563,0
15116.901,-16959.363,-14827.187,-11390.874,-16021.261,-325.464,-16716.244,-8713.135,-6134.973,0
15116.902,-16958.045,-14824.235,-11392.170,-16023.697,-324.011,-16717.742,-8708.485,-6130.748,0
15116.902,-16951.160,-14815.943,-11385.599,-16014.556,-322.960,-16712.041,-8706.943,-6130.100,0
15116.902,-16944.500,-14808.366,-11378.513,-16004.653,-322.290,-16706.498,-8709.201,-6133.788,0
15116.902,-16943.584,-14806.063,-11378.491,-16005.838,-320.837,-16707.975,-8709.111,-6135.688,0
15116.902,-16948.166,-14812.211,-11386.627,-16016.701,-323.050,-16716.400,-8708.820,-6135.934,0
15116.902,-16946.467,-14812.166,-11388.415,-16020.971,-323.787,-16719.262,-8708.463,-6136.403,0
15116.960,-16940.768,-14805.482,-11383.632,-16014.287,-324.726,-16712.846,-8707.233,-6135.375,0
15116.960,-16931.850,-14794.329,-11375.607,-16003.938,-323.586,-16704.598,-8705.401,-6132.917,0
15116.961,-16930.574,-14792.362,-11374.825,-16004.386,-320.636,-16704.375,-8703.568,-6130.547,0
15116.961,-16936.744,-14799.336,-11382.604,-16014.108,-322.022,-16710.545,-8705.379,-6131.061,0
15116.961,-16940.365,-14802.510,-11387.789,-16018.690,-325.084,-16715.172,-8707.301,-6132.447,0
15116.961,-16937.236,-14800.118,-11382.224,-16010.778,-324.279,-16709.270,-8705.759,-6130.324,0
15116.961,-16932.697,-14797.548,-11376.412,-16001.882,-322.513,-16701.537,-8705.088,-6129.810,0
15116.962,-16932.855,-14800.833,-11379.362,-16004.653,-322.312,-16702.811,-8706.496,-6131.441,0
15116.962,-16938.486,-14806.020,-11384.503,-16014.779,-324.637,-16709.338,-8708.799,-6132.224,0
15116.962,-16940.029,-14807.092,-11385.174,-16018.623,-325.866,-16713.115,-8710.117,-6132.313,0
15116.963,-16935.045,-14799.090,-11380.904,-16010.711,-326.134,-16709.561,-8713.022,-6134.012,0
15116.963,-16928.229,-14793.859,-11373.998,-15999.445,-324.771,-16703.771,-8715.414,-6134.838,0
15116.963,-16927.848,-14796.095,-11375.115,-16000.094,-324.681,-16706.408,-8717.828,-6138.750,0
15116.964,-16933.861,-14799.693,-11382.269,-16008.900,-326.179,-16714.053,-8720.153,-6140.494,0
15116.964,-16936.408,-14800.297,-11385.688,-16012.432,-326.984,-16718.031,-8720.511,-6140.896,0
15117.020,-16932.006,-14796.743,-11379.943,-16003.827,-325.553,-16712.176,-8718.119,-6138.169,0
15117.021,-16927.043,-14794.865,-11374.177,-15996.048,-324.123,-16705.738,-8715.303,-6134.414,0
