timestamps,Fz,F3,C4,Cz,Pz,P3,O2,O1,Marker
14800.860,-17260.979,-15127.236,-11587.949,-15808.606,-1207.821,-17215.961,-9101.563,-6676.779,0
14800.860,-17262.342,-15125.470,-11590.251,-15812.138,-1208.067,-17218.131,-9104.559,-6679.953,0
14800.860,-17265.738,-15131.192,-11594.833,-15820.252,-1208.425,-17224.076,-9104.201,-6679.551,0
14800.860,-17267.750,-15134.389,-11596.175,-15823.873,-1208.134,-17227.160,-9100.669,-6675.036,1
14800.919,-17261.850,-15130.812,-11591.146,-15816.362,-1208.514,-17222.221,-9102.658,-6675.371,0
14800.919,-17252.752,-15122.341,-11584.396,-15805.008,-1206.726,-17213.928,-9104.245,-6676.042,0
14800.919,-17252.910,-15120.017,-11586.049,-15806.751,-1206.458,-17216.162,-9104.514,-6677.517,0
14800.919,-17256.709,-15123.861,-11590.407,-15815.290,-1208.112,-17224.053,-9103.419,-6680.355,0
14800.920,-17258.900,-15124.845,-11593.425,-15820.274,-1211.330,-17229.307,-9107.018,-6682.881,0
14800.920,-17255.301,-15120.307,-11590.162,-15813.546,-1209.945,-17224.232,-9106.012,-6683.932,0
14800.920,-17252.439,-15117.155,-11587.636,-15805.120,-1209.162,-17219.650,-9107.599,-6686.413,0
14800.920,-17254.139,-15117.535,-11588.173,-15806.237,-1208.045,-17221.170,-9110.951,-6686.368,0
14800.920,-17262.162,-15124.353,-11594.096,-15816.340,-1210.682,-17229.328,-9112.337,-6689.922,0
14800.920,-17268.668,-15133.338,-11597.627,-15822.219,-1212.403,-17235.967,-9115.622,-6695.152,0
14800.921,-17265.783,-15130.030,-11594.028,-15815.021,-1211.062,-17233.217,-9117.188,-6697.834,0
14800.921,-17260.396,-15124.219,-11589.357,-15804.985,-1209.811,-17224.725,-9119.400,-6695.375,0
14800.921,-17262.297,-15126.274,-11591.771,-15805.969,-1209.207,-17224.277,-9119.981,-6697.834,0
14800.921,-17271.527,-15135.886,-11600.377,-15816.340,-1212.090,-17233.508,-9124.139,-6702.551,0
14800.921,-17277.518,-15141.496,-11604.981,-15823.046,-1212.761,-17237.666,-9126.217,-6701.813,1
14800.979,-17272.445,-15136.288,-11598.879,-15816.095,-1210.213,-17231.139,-9123.893,-6700.360,0
14800.979,-17268.936,-15136.355,-11594.051,-15807.087,-1208.268,-17224.590,-9124.563,-6701.209,0
14800.980,-17271.059,-15138.099,-11597.113,-15809.456,-1208.067,-17225.998,-9126.910,-6701.656,0
14800.980,-17274.814,-15140.982,-11601.159,-15817.524,-1208.604,-17232.592,-9126.598,-6701.299,0
14800.980,-17274.703,-15139.172,-11602.611,-15820.833,-1209.989,-17237.465,-9123.379,-6698.795,0
14800.980,-17269.539,-15134.857,-11597.873,-15814.619,-1211.308,-17232.055,-9122.507,-6695.845,0
14800.980,-17261.582,-15127.460,-11589.849,-15802.951,-1209.632,-17222.398,-9121.211,-6696.270,0
14800.981,-17262.900,-15128.309,-11591.413,-15805.500,-1210.280,-17224.902,-9121.367,-6696.337,0
14800.981,-17267.975,-15130.298,-11597.403,-15815.245,-1211.152,-17231.965,-9121.277,-6694.638,0
14800.981,-17269.158,-15132.198,-11599.259,-15819.827,-1212.068,-17233.240,-9118.372,-6692.045,0
14800.981,-17265.293,-15130.275,-11592.889,-15813.100,-1210.705,-17227.562,-9114.416,-6689.586,0
14800.981,-17260.553,-15126.163,-11587.055,-15804.337,-1208.849,-17221.059,-9113.499,-6687.083,0
14800.981,-17261.760,-15128.532,-11589.782,-15807.467,-1209.028,-17222.488,-9115.936,-6688.648,0
14800.982,-17265.561,-15131.416,-11595.816,-15816.631,-1208.872,-17227.025,-9115.131,-6688.692,0
14800.982,-17265.762,-15131.147,-11598.589,-15820.811,-1209.341,-17228.613,-9114.572,-6687.553,1
14801.039,-17261.916,-15126.588,-11596.241,-15815.066,-1208.224,-17225.170,-9112.337,-6687.172,0
14801.039,-17255.480,-15117.066,-11591.480,-15805.790,-1204.893,-17217.795,-9108.984,-6685.429,0
14801.040,-17254.094,-15114.630,-11591.480,-15807.467,-1206.592,-17221.260,-9112.672,-6686.256,0
14801.040,-17254.385,-15120.709,-11594.207,-15814.284,-1208.604,-17228.322,-9112.896,-6687.508,0
14801.040,-17255.346,-15121.514,-11595.124,-15817.771,-1209.654,-17231.273,-9110.459,-6686.792,0
14801.040,-17254.451,-15120.083,-11592.375,-15812.675,-1210.481,-17228.881,-9113.477,-6692.828,0
14801.040,-17250.451,-15115.523,-11589.134,-15804.181,-1210.034,-17222.891,-9117.880,-6697.656,0
14801.040,-17251.389,-15116.262,-11591.324,-15805.343,-1209.028,-17222.443,-9118.976,-6693.811,0
14801.040,-17258.832,-15124.979,-11598.230,-15815.558,-1210.906,-17229.307,-9117.902,-6691.866,0
14801.040,-17262.074,-15129.873,-11600.488,-15819.224,-1211.263,-17233.127,-9116.562,-6691.464,0
14801.040,-17261.023,-15128.242,-11598.230,-15813.837,-1212.493,-17231.943,-9119.355,-6694.437,0
14801.040,-17256.730,-15124.665,-11592.889,-15805.008,-1212.537,-17226.734,-9122.686,-6698.013,0
14801.040,-17256.217,-15122.811,-11593.537,-15805.433,-1211.554,-17226.557,-9120.987,-6695.666,0
14801.041,-17259.279,-15124.889,-11596.867,-15813.032,-1210.325,-17232.055,-9118.551,-6692.604,0
14801.041,-17261.156,-15126.230,-11599.236,-15817.458,-1211.643,-17235.943,-9118.596,-6692.760,1
14801.100,-17256.844,-15126.565,-11594.609,-15810.729,-1210.749,-17230.424,-9117.902,-6690.480,0
14801.100,-17253.445,-15126.096,-11589.804,-15802.259,-1209.945,-17224.188,-9119.602,-6693.610,0
14801.100,-17257.021,-15126.342,-11593.201,-15806.014,-1210.593,-17227.809,-9121.702,-6698.169,0
14801.100,-17261.111,-15128.354,-11598.119,-15813.613,-1209.989,-17234.133,-9120.271,-6697.432,0
14801.101,-17262.678,-15130.030,-11600.153,-15818.017,-1209.766,-17236.949,-9118.551,-6690.637,0
14801.101,-17259.436,-15126.274,-11595.124,-15811.534,-1209.721,-17231.430,-9115.198,-6685.496,0
14801.101,-17255.391,-15119.122,-11589.581,-15801.812,-1208.894,-17223.518,-9113.410,-6684.759,0
14801.101,-17256.352,-15120.598,-11590.698,-15802.035,-1207.374,-17224.209,-9113.700,-6687.620,0
14801.101,-17261.760,-15126.409,-11596.935,-15812.004,-1209.475,-17232.994,-9112.292,-6690.883,0
14801.102,-17263.281,-15127.705,-11598.834,-15816.117,-1208.067,-17234.000,-9107.755,-6687.418,0
14801.102,-17262.117,-15125.381,-11597.181,-15812.406,-1207.240,-17229.373,-9109.431,-6688.178,0
14801.102,-17260.375,-15120.105,-11593.269,-15804.829,-1206.793,-17222.086,-9110.839,-6687.150,0
14801.102,-17261.225,-15121.782,-11593.648,-15806.126,-1206.033,-17221.840,-9110.169,-6686.234,0
14801.103,-17265.582,-15128.286,-11599.482,-15814.529,-1206.122,-17227.295,-9109.252,-6686.211,0
14801.103,-17267.438,-15130.611,-11603.081,-15819.536,-1207.128,-17231.361,-9113.790,-6686.390,1
14801.159,-17262.744,-15123.146,-11597.359,-15811.199,-1207.687,-17227.049,-9115.242,-6688.201,0
14801.159,-17258.139,-15118.608,-11591.771,-15801.029,-1207.262,-17220.275,-9117.634,-6692.090,0
14801.160,-17258.027,-15119.100,-11593.537,-15802.616,-1207.195,-17222.600,-9118.551,-6694.415,0
14801.160,-17259.168,-15122.341,-11598.432,-15811.199,-1208.425,-17228.859,-9117.590,-6694.258,0
14801.160,-17262.162,-15123.794,-11602.925,-15816.787,-1209.185,-17232.324,-9117.433,-6693.297,0
14801.160,-17260.062,-15120.731,-11599.080,-15810.641,-1208.961,-17228.479,-9117.254,-6691.598,0
14801.160,-17253.625,-15114.630,-11593.135,-15799.912,-1208.313,-17221.438,-9118.216,-6691.710,0
14801.160,-17252.463,-15113.914,-11594.229,-15801.074,-1209.922,-17224.164,-9118.551,-6693.878,0
14801.161,-17255.682,-15118.921,-11597.762,-15809.545,-1211.889,-17231.809,-9118.551,-6694.817,0
14801.161,-17258.498,-15124.285,-11600.377,-15815.245,-1212.135,-17236.816,-9119.981,-6694.861,0
14801.161,-17253.469,-15121.022,-11597.158,-15809.143,-1210.235,-17231.676,-9120.518,-6694.660,0
14801.161,-17247.143,-15113.512,-11589.871,-15798.816,-1207.419,-17223.629,-9119.266,-6697.834,0
14801.161,-17247.434,-15109.578,-11590.117,-15799.956,-1206.145,-17225.686,-9120.786,-6700.137,0
14801.162,-17250.250,-15112.998,-11593.090,-15807.578,-1206.458,-17232.145,-9119.221,-6699.243,0
14801.162,-17251.746,-15116.351,-11594.789,-15811.177,-1207.061,-17235.027,-9115.689,-6694.750,0
14801.220,-17248.953,-15115.457,-11590.407,-15804.673,-1207.262,-17230.268,-9116.606,-6696.270,1
14801.220,-17245.846,-15111.769,-11585.669,-15795.129,-1204.893,-17221.818,-9119.221,-6697.320,0
14801.220,-17248.416,-15116.038,-11588.731,-15797.252,-1202.948,-17219.426,-9121.680,-6688.201,0
14801.220,-17252.664,-15120.374,-11595.102,-15806.796,-1203.731,-17225.238,-9116.695,-6687.150,0
14801.220,-17253.557,-15122.766,-11596.555,-15811.043,-1203.284,-17226.779,-9112.359,-6686.703,0
14801.220,-17250.674,-15121.201,-11592.441,-15805.053,-1202.278,-17221.215,-9110.102,-6683.887,0
14801.220,-17245.398,-15112.596,-11588.418,-15795.732,-1201.429,-17213.391,-9112.270,-6683.999,0
14801.220,-17244.617,-15107.634,-11588.843,-15796.022,-1200.780,-17212.676,-9112.583,-6683.261,0
14801.220,-17250.607,-15114.004,-11594.207,-15805.544,-1201.563,-17218.666,-9111.756,-6684.334,0
14801.220,-17254.115,-15121.201,-11596.510,-15810.819,-1202.747,-17222.600,-9109.163,-6686.189,0
14801.220,-17252.797,-15122.431,-11592.821,-15805.790,-1201.585,-17218.912,-9105.296,-6679.126,0
14801.221,-17249.779,-15115.345,-11588.352,-15797.453,-1199.216,-17212.096,-9107.710,-6679.327,0
14801.221,-17249.490,-15112.193,-11588.687,-15798.548,-1197.584,-17210.865,-9108.604,-6681.250,0
14801.221,-17250.920,-15114.093,-11591.905,-15805.835,-1196.355,-17216.699,-9106.012,-6680.557,0
14801.221,-17251.746,-15116.529,-11594.207,-15809.926,-1196.958,-17220.275,-9100.870,-6678.098,0
14801.280,-17247.701,-15114.228,-11591.078,-15804.024,-1197.741,-17216.699,-9099.574,-6675.840,1
14801.280,-17242.135,-15108.907,-11585.938,-15794.346,-1198.255,-17211.156,-9104.224,-6677.941,0
14801.280,-17241.891,-15110.584,-11586.228,-15794.458,-1197.986,-17212.340,-9105.520,-6680.646,0
14801.281,-17246.404,-15117.178,-11590.743,-15802.326,-1198.746,-17218.488,-9104.066,-6681.920,0
14801.281,-17250.205,-15122.006,-11593.157,-15808.249,-1200.311,-17223.316,-9104.134,-6681.741,0
14801.281,-17245.443,-15118.407,-11586.809,-15801.879,-1199.305,-17218.309,-9102.771,-6680.154,0
14801.281,-17237.150,-15105.398,-11579.120,-15790.524,-1197.606,-17211.492,-9102.346,-6679.170,0
14801.281,-17237.240,-15103.900,-11582.518,-15792.826,-1200.222,-17214.441,-9105.811,-6684.200,0
14801.281,-17240.191,-15108.461,-11585.848,-15800.694,-1200.780,-17221.191,-9104.536,-6685.407,0
14801.282,-17240.258,-15109.847,-11588.284,-15805.478,-1201.585,-17225.127,-9105.788,-6684.759,0
14801.282,-17238.850,-15108.952,-11586.831,-15801.610,-1202.524,-17222.266,-9107.509,-6680.534,0
14801.282,-17233.619,-15101.822,-11579.656,-15791.440,-1201.406,-17216.477,-9111.487,-6685.228,0
14801.282,-17233.799,-15102.001,-11580.260,-15792.446,-1201.205,-17217.973,-9115.310,-6692.537,0
14801.283,-17239.654,-15109.689,-11587.189,-15801.208,-1201.742,-17222.936,-9115.086,-6691.598,0
14801.283,-17241.732,-15114.271,-11590.095,-15806.685,-1201.138,-17223.518,-9110.504,-6681.540,0
14801.340,-17238.895,-15110.249,-11585.267,-15801.298,-1199.551,-17217.816,-9108.067,-6676.757,1
14801.340,-17235.787,-15103.789,-11580.461,-15791.865,-1197.115,-17208.877,-9109.186,-6678.187,0
14801.341,-17236.949,-15099.944,-11582.696,-15793.877,-1195.595,-17208.027,-9108.157,-6678.344,0
14801.341,-17241.891,-15103.432,-11587.346,-15802.146,-1195.148,-17212.318,-9105.564,-6674.946,0
14801.341,-17247.434,-15110.830,-11590.185,-15807.533,-1196.802,-17216.230,-9104.044,-6675.773,0
14801.341,-17249.154,-15116.038,-11588.284,-15804.069,-1197.808,-17213.816,-9104.000,-6677.092,0
14801.341,-17244.885,-15109.936,-11581.713,-15793.430,-1195.818,-17205.121,-9104.224,-6675.013,0
14801.341,-17246.158,-15108.461,-11584.104,-15793.899,-1194.902,-17204.607,-9103.352,-6674.253,0
14801.342,-17251.166,-15112.707,-11587.904,-15801.364,-1194.678,-17210.307,-9101.116,-6672.577,0
14801.342,-17253.736,-15116.865,-11591.503,-15806.818,-1196.623,-17214.688,-9099.373,-6673.158,0
14801.342,-17249.779,-15115.188,-11588.061,-15802.058,-1197.316,-17212.943,-9098.770,-6675.393,0
14801.342,-17243.744,-15108.640,-11580.863,-15792.535,-1196.712,-17207.244,-9100.848,-6677.271,0
14801.342,-17244.305,-15106.650,-11582.384,-15793.653,-1196.243,-17207.982,-9102.793,-6677.427,0
14801.343,-17248.082,-15110.360,-11586.720,-15802.169,-1197.271,-17214.598,-9102.904,-6674.812,0
14801.343,-17246.584,-15112.618,-11587.658,-15804.852,-1196.847,-17217.973,-9100.088,-6674.030,0
14801.400,-17244.281,-15112.261,-11585.222,-15800.918,-1199.059,-17217.549,-9101.831,-6678.120,2
14801.401,-17240.885,-15108.684,-11579.231,-15790.770,-1196.064,-17208.721,-9101.049,-6674.700,0
14801.401,-17243.656,-15111.590,-11581.467,-15791.485,-1196.310,-17209.189,-9104.760,-6676.556,0
14801.401,-17250.004,-15117.513,-11587.435,-15800.828,-1197.226,-17218.131,-9107.464,-6681.428,0
14801.401,-17252.127,-15120.485,-11589.134,-15806.192,-1198.165,-17223.561,-9106.257,-6682.881,0
14801.401,-17248.797,-15117.938,-11584.887,-15801.543,-1196.109,-17217.080,-9101.652,-6673.158,0
14801.401,-17244.729,-15114.607,-11580.976,-15792.736,-1194.857,-17210.352,-9102.658,-6670.409,0
14801.401,-17242.762,-15113.579,-11580.438,-15792.736,-1196.332,-17211.604,-9104.826,-6674.253,0
14801.401,-17244.885,-15114.831,-11585.334,-15800.806,-1199.551,-17219.695,-9107.576,-6678.299,0
14801.401,-17247.590,-15117.356,-11588.195,-15805.611,-1199.864,-17223.449,-9106.146,-6677.628,0
14801.401,-17245.957,-15117.513,-11587.412,-15801.856,-1200.892,-17220.768,-9107.039,-6678.500,0
14801.401,-17239.320,-15108.349,-11581.579,-15790.367,-1198.657,-17212.855,-9107.531,-6678.411,0
14801.402,-17239.678,-15107.275,-11583.747,-15792.134,-1198.009,-17213.861,-9109.812,-6681.048,0
14801.402,-17244.840,-15115.322,-11588.396,-15800.649,-1197.428,-17219.873,-9108.761,-6681.696,0
14801.402,-17249.869,-15120.039,-11592.308,-15806.282,-1198.433,-17223.158,-9107.129,-6681.584,0
14801.460,-17250.652,-15118.787,-11592.285,-15802.103,-1199.909,-17220.812,-9106.146,-6683.574,1
14801.460,-17245.578,-15111.143,-11586.406,-15791.239,-1198.523,-17213.592,-9104.491,-6685.183,0
14801.461,-17245.131,-15108.103,-11586.049,-15792.134,-1197.070,-17213.436,-9102.681,-6679.908,0
14801.461,-17248.527,-15111.210,-11590.027,-15800.358,-1195.394,-17216.521,-9100.223,-6671.057,0
14801.461,-17252.887,-15116.061,-11593.336,-15805.991,-1196.176,-17218.689,-9099.082,-6669.448,0
14801.461,-17254.184,-15118.317,-11590.967,-15801.879,-1196.511,-17216.051,-9098.456,-6671.012,0
14801.461,-17250.338,-15114.897,-11585.222,-15791.999,-1195.304,-17208.160,-9098.099,-6670.476,0
14801.462,-17251.211,-15114.138,-11587.122,-15794.503,-1196.399,-17209.883,-9101.519,-6672.957,0
14801.462,-17253.557,-15115.233,-11590.631,-15802.661,-1196.712,-17217.639,-9101.250,-6674.186,0
14801.462,-17255.145,-15118.206,-11590.587,-15807.288,-1195.751,-17222.354,-9098.211,-6673.806,0
14801.462,-17251.545,-15114.205,-11586.474,-15802.035,-1195.170,-17217.414,-9096.400,-6672.063,0
14801.462,-17245.914,-15107.700,-11581.937,-15793.117,-1194.522,-17208.631,-9095.104,-6666.788,0
14801.462,-17244.014,-15104.795,-11582.696,-15793.520,-1195.371,-17209.412,-9096.981,-6667.011,0
14801.463,-17247.881,-15109.422,-11586.429,-15800.694,-1194.880,-17216.564,-9098.591,-6670.454,0
14801.463,-17252.283,-15114.674,-11589.849,-15805.656,-1195.125,-17220.656,-9098.121,-6671.638,0
14801.520,-17251.211,-15116.418,-11587.613,-15801.029,-1194.701,-17217.549,-9097.741,-6672.465,1
14801.520,-17247.969,-15115.390,-11583.255,-15792.535,-1194.052,-17211.805,-9100.424,-6676.936,0
14801.520,-17249.959,-15115.613,-11584.216,-15792.379,-1193.985,-17214.174,-9102.994,-6680.959,0
14801.520,-17257.000,-15123.235,-11590.497,-15800.939,-1196.198,-17223.047,-9106.347,-6682.926,0
14801.521,-17260.107,-15124.442,-11594.855,-15806.952,-1197.606,-17226.914,-9106.525,-6683.261,0
14801.521,-17254.854,-15118.362,-11590.273,-15801.208,-1197.249,-17223.092,-9105.811,-6683.775,0
14801.521,-17249.020,-15113.244,-11584.730,-15791.933,-1198.389,-17218.086,-9110.303,-6685.049,0
14801.521,-17248.842,-15112.171,-11585.267,-15791.530,-1198.009,-17216.967,-9112.136,-6682.635,0
14801.521,-17256.061,-15121.089,-11593.805,-15801.879,-1199.730,-17224.523,-9111.600,-6685.452,0
14801.521,-17258.498,-15126.834,-11597.896,-15807.266,-1199.685,-17228.926,-9108.671,-6688.022,0
14801.522,-17252.887,-15124.956,-11592.353,-15800.270,-1198.992,-17225.461,-9106.950,-6687.553,0
14801.522,-17247.188,-15118.608,-11588.173,-15790.703,-1198.210,-17218.152,-9108.693,-6684.714,0
14801.522,-17247.254,-15119.413,-11589.201,-15790.703,-1195.885,-17216.432,-9108.067,-6681.451,0
14801.522,-17250.383,-15123.682,-11593.648,-15799.599,-1195.930,-17222.086,-9104.625,-6678.634,0
14801.522,-17251.143,-15124.285,-11596.957,-15805.343,-1196.288,-17225.014,-9104.446,-6677.249,0
14801.580,-17248.773,-15120.128,-11595.325,-15801.342,-1197.450,-17221.326,-9105.363,-6678.478,1
14801.580,-17244.035,-15116.149,-11590.520,-15790.927,-1196.936,-17215.201,-9105.452,-6678.545,0
14801.581,-17242.896,-15114.183,-11590.251,-15790.636,-1196.735,-17215.672,-9107.375,-6684.446,0
14801.581,-17246.650,-15114.786,-11594.677,-15799.755,-1196.310,-17221.059,-9107.240,-6683.664,0
14801.581,-17250.316,-15119.637,-11598.790,-15806.126,-1197.361,-17223.695,-9106.458,-6674.253,0
14801.581,-17246.584,-15115.680,-11595.213,-15801.097,-1197.361,-17219.717,-9104.201,-6673.605,0
14801.581,-17239.811,-15107.879,-11587.301,-15790.546,-1196.087,-17213.906,-9101.943,-6674.208,0
14801.582,-17237.420,-15104.526,-11586.765,-15789.250,-1194.835,-17213.994,-9104.066,-6675.795,0
14801.582,-17241.420,-15109.287,-11590.653,-15798.235,-1197.674,-17220.857,-9108.492,-6678.925,0
14801.582,-17242.984,-15113.267,-11591.704,-15803.733,-1198.769,-17225.014,-9102.771,-6678.835,0
14801.582,-17238.113,-15106.918,-11587.167,-15797.811,-1198.277,-17221.527,-9098.993,-6674.142,0
14801.582,-17230.893,-15099.274,-11580.104,-15787.127,-1197.025,-17214.129,-9098.255,-6674.544,0
14801.582,-17232.367,-15100.883,-11582.830,-15789.049,-1198.366,-17215.180,-9101.787,-6683.194,0
14801.583,-17237.732,-15106.472,-11586.406,-15798.303,-1198.791,-17219.561,-9104.245,-6677.315,0
14801.583,-17239.096,-15109.689,-11587.278,-15802.885,-1198.143,-17222.600,-9103.687,-6669.425,0
14801.640,-17234.916,-15105.466,-11582.115,-15796.335,-1197.606,-17219.762,-9101.586,-6669.984,1
14801.640,-17230.178,-15102.001,-11575.969,-15787.015,-1198.411,-17215.180,-9101.831,-6673.806,0
14801.640,-17230.223,-15103.319,-11576.214,-15787.060,-1197.338,-17214.486,-9102.346,-6674.812,0
14801.640,-17235.027,-15104.772,-11581.803,-15795.620,-1197.048,-17219.047,-9100.736,-6673.694,0
14801.640,-17238.314,-15106.717,-11584.730,-15801.097,-1196.645,-17223.383,-9098.367,-6672.688,0
14801.641,-17235.900,-15104.348,-11581.937,-15797.252,-1196.802,-17220.053,-9096.311,-6670.699,0
14801.641,-17229.148,-15096.726,-11576.661,-15786.523,-1194.812,-17211.111,-9096.847,-6669.269,0
14801.641,-17230.938,-15099.386,-11579.254,-15788.133,-1195.304,-17211.805,-9100.445,-6672.711,0
14801.641,-17236.279,-15104.214,-11585.603,-15796.716,-1194.187,-17216.744,-9099.932,-6674.052,0
14801.641,-17238.357,-15103.722,-11589.111,-15802.326,-1193.628,-17218.398,-9098.971,-6672.599,0
14801.641,-17237.375,-15105.846,-11588.687,-15799.576,-1193.181,-17215.604,-9101.340,-6671.370,0
14801.641,-17231.988,-15100.012,-11581.869,-15787.953,-1190.253,-17208.361,-9101.966,-6672.063,0
14801.641,-17232.971,-15099.564,-11584.015,-15788.267,-1189.806,-17209.234,-9105.854,-6676.220,0
14801.641,-17238.201,-15105.175,-11589.871,-15796.380,-1191.259,-17216.074,-9108.425,-6680.311,0
14801.641,-17242.896,-15111.970,-11592.486,-15801.924,-1190.141,-17219.537,-9105.766,-6676.846,0
14801.700,-17242.672,-15112.998,-11591.436,-15798.705,-1189.716,-17217.459,-9105.587,-6672.152,1
14801.701,-17236.838,-15104.683,-11585.825,-15786.947,-1187.526,-17208.430,-9106.905,-6673.381,0
14801.701,-17236.459,-15102.649,-11587.301,-15786.545,-1187.079,-17207.871,-9107.039,-6675.997,0
14801.701,-17241.891,-15107.812,-11594.609,-15797.766,-1191.817,-17216.521,-9106.056,-6680.400,0
14801.701,-17243.902,-15110.853,-11595.102,-15803.175,-1192.935,-17219.918,-9102.994,-6677.539,0
14801.702,-17242.695,-15110.137,-11591.279,-15798.861,-1194.231,-17218.510,-9105.050,-6676.556,0
14801.702,-17240.840,-15108.818,-11585.759,-15789.228,-1194.209,-17212.162,-9106.593,-6674.656,0
14801.702,-17238.805,-15105.756,-11583.166,-15786.746,-1194.120,-17210.105,-9105.408,-6673.985,0
14801.702,-17242.225,-15107.521,-11586.854,-15794.324,-1194.120,-17216.789,-9103.352,-6673.896,0
14801.702,-17245.512,-15112.104,-11590.341,-15799.510,-1196.444,-17222.332,-9106.525,-6676.332,0
14801.703,-17244.371,-15111.522,-11589.134,-15795.553,-1198.299,-17220.834,-9108.716,-6678.992,0
14801.703,-17237.531,-15105.688,-11583.568,-15785.629,-1196.757,-17212.877,-9112.292,-6679.796,0
14801.703,-17236.057,-15104.058,-11584.082,-15785.473,-1196.243,-17213.480,-9115.242,-6685.094,0
14801.703,-17241.957,-15110.472,-11589.312,-15794.503,-1198.277,-17221.662,-9116.964,-6688.335,0
14801.703,-17245.645,-15114.361,-11595.393,-15801.253,-1200.333,-17227.250,-9120.674,-6689.497,0
14801.761,-17240.035,-15111.299,-11593.291,-15796.961,-1201.719,-17226.602,-9122.798,-6694.191,0
14801.761,-17231.676,-15102.537,-11586.295,-15784.735,-1199.596,-17219.203,-9122.194,-6694.929,0
14801.761,-17230.602,-15103.543,-11587.055,-15784.422,-1198.366,-17218.711,-9122.977,-6694.392,0
14801.761,-17237.352,-15110.383,-11596.018,-15795.509,-1200.959,-17227.004,-9126.217,-6699.488,0
14801.762,-17241.264,-15115.121,-11601.539,-15802.146,-1201.674,-17232.166,-9125.479,-6698.505,0
14801.762,-17240.951,-15114.562,-11600.712,-15799.375,-1201.138,-17229.262,-9124.362,-6693.967,0
14801.762,-17236.637,-15108.952,-11596.397,-15788.959,-1198.769,-17219.092,-9121.747,-6693.923,0
14801.762,-17239.141,-15108.550,-11598.790,-15790.256,-1199.216,-17219.381,-9124.966,-6696.761,0
14801.762,-17244.416,-15113.087,-11602.701,-15799.309,-1198.948,-17224.277,-9124.742,-6694.571,0
14801.763,-17246.473,-15116.798,-11603.953,-15805.254,-1198.590,-17227.674,-9122.149,-6693.386,0
14801.763,-17244.326,-15115.747,-11602.008,-15801.700,-1199.104,-17226.064,-9121.390,-6694.660,0
14801.763,-17241.219,-15111.612,-11596.778,-15792.469,-1198.903,-17220.678,-9122.127,-6696.404,0
14801.763,-17241.488,-15112.663,-11596.241,-15792.334,-1197.897,-17221.371,-9120.450,-6694.370,0
14801.764,-17245.354,-15118.071,-11600.197,-15799.711,-1197.472,-17226.668,-9118.596,-6691.353,0
14801.764,-17250.271,-15125.157,-11603.104,-15807.131,-1199.104,-17232.324,-9118.662,-6693.118,0
14801.821,-17249.043,-15120.329,-11599.259,-15802.326,-1197.584,-17227.965,-9115.242,-6691.688,0
14801.821,-17244.170,-15113.222,-11592.821,-15791.888,-1195.863,-17219.807,-9114.684,-6690.146,0
14801.821,-17242.113,-15108.952,-11591.503,-15790.971,-1194.298,-17217.213,-9114.975,-6689.654,0
14801.822,-17245.488,-15112.417,-11597.247,-15799.085,-1193.941,-17221.059,-9114.862,-6690.078,0
14801.822,-17250.115,-15119.100,-11601.047,-15806.371,-1195.751,-17226.533,-9114.550,-6690.950,0
14801.822,-17248.617,-15119.033,-11596.979,-15802.438,-1196.131,-17224.053,-9114.416,-6687.441,0
14801.822,-17243.857,-15111.813,-11591.794,-15792.736,-1194.745,-17217.414,-9115.019,-6687.083,0
14801.822,-17244.104,-15109.399,-11592.240,-15792.268,-1193.673,-17216.633,-9114.416,-6690.347,0
14801.822,-17247.902,-15112.282,-11597.448,-15800.471,-1192.868,-17219.984,-9115.242,-6686.636,0
14801.822,-17251.947,-15118.653,-11601.829,-15807.064,-1194.432,-17224.500,-9114.170,-6687.061,0
14801.822,-17248.752,-15117.312,-11598.097,-15802.527,-1194.052,-17221.549,-9110.370,-6685.519,0
14801.823,-17242.293,-15108.036,-11591.212,-15792.647,-1192.957,-17214.666,-9110.616,-6684.803,0
14801.823,-17239.723,-15104.549,-11588.619,-15791.485,-1192.510,-17213.258,-9107.330,-6682.568,0
14801.823,-17243.500,-15110.584,-11593.112,-15800.918,-1193.002,-17218.666,-9104.290,-6680.557,0
14801.823,-17243.566,-15108.416,-11595.549,-15805.008,-1192.667,-17220.500,-9102.681,-6676.243,0
14801.880,-17240.236,-15102.313,-11593.045,-15800.627,-1192.331,-17216.006,-9102.435,-6673.046,0
14801.881,-17231.988,-15092.792,-11584.484,-15788.445,-1189.627,-17206.463,-9102.301,-6675.036,0
14801.881,-17233.799,-15095.251,-11585.982,-15789.965,-1190.208,-17206.238,-9104.402,-6675.326,0
14801.881,-17240.705,-15105.085,-11593.045,-15799.644,-1191.169,-17211.850,-9104.559,-6673.918,0
14801.881,-17243.275,-15109.936,-11595.034,-15804.472,-1191.169,-17215.604,-9103.709,-6674.812,0
14801.881,-17241.846,-15110.539,-11591.324,-15801.163,-1191.907,-17215.516,-9103.776,-6673.806,0
14801.882,-17236.033,-15104.280,-11584.507,-15790.077,-1190.432,-17208.094,-9102.592,-6674.455,0
14801.882,-17235.787,-15106.226,-11584.484,-15788.691,-1189.135,-17206.596,-9103.329,-6675.907,0
14801.882,-17238.828,-15107.790,-11589.401,-15796.961,-1189.180,-17212.943,-9102.681,-6676.734,0
